timestamp, color, shape
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:17, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
2025-10-11 15:36:18, white, Circle
